index, T_sto_HT [K], T_sto_LT [K], glide [K], W_dot_exp [W], p_ev [Pa], p_cd [Pa], rp_exp [-], Q_dot_cd [W], Q_dot_ev [W], eta_ORC [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], T_tap [K], Nb_exp [-]
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,322.15,1.0,-425.5689089544736,170710.62269118245,111670.52007462918,1.5286990924471104,9105.577330990056,8874.346828639773,-0.04795495569105487,2.1744171004317305,0.23595131785115164,15.0,1.0
5,40.0,324.15,1.0,-423.1888608607471,156880.20289178463,109612.2912037495,1.431228205969827,8965.753022772107,8732.187132489295,-0.048463100302353256,2.1410269752597237,0.18995709886145204,15.0,1.0
5,40.0,326.15,1.0,-427.6721079840013,146375.57511246865,113542.0936757406,1.2891745287918999,9240.525572516983,8997.409406158196,-0.04753280513069517,2.206642818075209,0.16561243539937148,15.0,1.0
5,40.0,328.15,1.0,-426.59545730132066,138634.49289544162,112614.60918283368,1.23105247091311,9188.441881644936,8943.855104475953,-0.04769704476628103,2.194205202757799,0.14267331757108476,15.0,1.0
5,40.0,330.15,1.0,-423.51133012149467,127608.18522657189,109939.56335111918,1.1607121343480653,9001.180870091901,8773.144694536155,-0.048273605972240966,2.1494871655632495,0.12348173769949847,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,314.15,3.0,-345.1675941800196,167719.61132365928,95664.08951644014,1.7532138984591097,8417.690632304193,8274.432868983225,-0.041714954927470974,0.6702086657642405,1.979942724494681,15.0,1.0
5,40.0,316.15,3.0,-133.0219288074784,201305.09566766568,95380.32536311724,2.110551572363462,9977.89620847595,9993.732760978392,-0.013310534911127188,0.7944307764594359,0.7971283794415195,15.0,1.0
5,40.0,318.15,3.0,-225.31562426152402,187150.33662838946,95747.8415643894,1.9546167680712976,9321.086405035581,9256.510151140896,-0.02434131444600135,0.7421361933899052,0.44300025173651764,15.0,1.0
5,40.0,320.15,3.0,-268.79543224037513,180057.82350129064,95689.80593328355,1.8816823980898216,8990.604096617131,8888.509204492088,-0.030240777846585444,0.7158235006741851,0.30385043722289434,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,324.15,3.0,-402.99540256242625,158937.12404952702,95963.95987664348,1.6562168157069816,8013.650958025064,7795.558944746368,-0.05169551092087059,0.6380394042835167,0.16958200032588203,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,330.15,3.0,-406.01683915843546,129018.54495647605,94698.4601249748,1.36241439180963,7908.934601313017,7677.638580610842,-0.05288303622207394,0.6297019857703748,0.10806252334501841,15.0,1.0
5,40.0,332.15,3.0,-405.50564013510245,121484.57741137747,94261.83977666066,1.2887991333419442,7882.3179187437445,7647.025958575298,-0.053027888532321835,0.6275827903650028,0.09629835908573317,15.0,1.0
5,40.0,314.15,5.0,-345.1675941800196,167719.61132365928,95664.08951644014,1.7532138984591097,8417.690632304193,8274.432868983225,-0.041714954927470974,0.40221267676705286,1.979942724494681,15.0,1.0
5,40.0,316.15,5.0,-133.0219288074784,201305.09566766568,95380.32536311724,2.110551572363462,9977.89620847595,9993.732760978392,-0.013310534911127188,0.4767621569642299,0.7971283794415195,15.0,1.0
5,40.0,318.15,5.0,-225.31562426152402,187150.33662838946,95747.8415643894,1.9546167680712976,9321.086405035581,9256.510151140896,-0.02434131444600135,0.4453785815029542,0.44300025173651764,15.0,1.0
5,40.0,320.15,5.0,-268.79543224037513,180057.82350129064,95689.80593328355,1.8816823980898216,8990.604096617131,8888.509204492088,-0.030240777846585444,0.42958753147516837,0.30385043722289434,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,324.15,5.0,-402.99540256242625,158937.12404952702,95963.95987664348,1.6562168157069816,8013.650958025064,7795.558944746368,-0.05169551092087059,0.3829069210662862,0.16958200032588203,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,330.15,5.0,-406.01683915843546,129018.54495647605,94698.4601249748,1.36241439180963,7908.934601313017,7677.638580610842,-0.05288303622207394,0.377903381737719,0.10806252334501841,15.0,1.0
5,40.0,332.15,5.0,-405.50564013510245,121484.57741137747,94261.83977666066,1.2887991333419442,7882.3179187437445,7647.025958575298,-0.053027888532321835,0.37663158789182,0.09629835908573317,15.0,1.0
5,40.0,314.15,7.0,-345.1675941800196,167719.61132365928,95664.08951644014,1.7532138984591097,8417.690632304193,8274.432868983225,-0.041714954927470974,0.28735198107459525,1.979942724494681,15.0,1.0
5,40.0,316.15,7.0,-133.0219288074784,201305.09566766568,95380.32536311724,2.110551572363462,9977.89620847595,9993.732760978392,-0.013310534911127188,0.34061221393181806,0.7971283794415195,15.0,1.0
5,40.0,318.15,7.0,-225.31562426152402,187150.33662838946,95747.8415643894,1.9546167680712976,9321.086405035581,9256.510151140896,-0.02434131444600135,0.31819091022133206,0.44300025173651764,15.0,1.0
5,40.0,320.15,7.0,-268.79543224037513,180057.82350129064,95689.80593328355,1.8816823980898216,8990.604096617131,8888.509204492088,-0.030240777846585444,0.30690934260589786,0.30385043722289434,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,324.15,7.0,-402.99540256242625,158937.12404952702,95963.95987664348,1.6562168157069816,8013.650958025064,7795.558944746368,-0.05169551092087059,0.2735594094646,0.16958200032588203,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,330.15,7.0,-406.01683915843546,129018.54495647605,94698.4601249748,1.36241439180963,7908.934601313017,7677.638580610842,-0.05288303622207394,0.2699847410826754,0.10806252334501841,15.0,1.0
5,40.0,332.15,7.0,-405.50564013510245,121484.57741137747,94261.83977666066,1.2887991333419442,7882.3179187437445,7647.025958575298,-0.053027888532321835,0.2690761360032059,0.09629835908573317,15.0,1.0
5,40.0,314.15,9.0,-345.1675941800196,167719.61132365928,95664.08951644014,1.7532138984591097,8417.690632304193,8274.432868983225,-0.041714954927470974,0.22353662653672246,1.979942724494681,15.0,1.0
5,40.0,316.15,9.0,-133.0219288074784,201305.09566766568,95380.32536311724,2.110551572363462,9977.89620847595,9993.732760978392,-0.013310534911127188,0.2649687848846172,0.7971283794415195,15.0,1.0
5,40.0,318.15,9.0,-225.31562426152402,187150.33662838946,95747.8415643894,1.9546167680712976,9321.086405035581,9256.510151140896,-0.02434131444600135,0.2475268219816496,0.44300025173651764,15.0,1.0
5,40.0,320.15,9.0,-268.79543224037513,180057.82350129064,95689.80593328355,1.8816823980898216,8990.604096617131,8888.509204492088,-0.030240777846585444,0.23875067379791587,0.30385043722289434,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,324.15,9.0,-402.99540256242625,158937.12404952702,95963.95987664348,1.6562168157069816,8013.650958025064,7795.558944746368,-0.05169551092087059,0.21280712010549954,0.16958200032588203,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,330.15,9.0,-406.01683915843546,129018.54495647605,94698.4601249748,1.36241439180963,7908.934601313017,7677.638580610842,-0.05288303622207394,0.21002631689650592,0.10806252334501841,15.0,1.0
5,40.0,332.15,9.0,-405.50564013510245,121484.57741137747,94261.83977666066,1.2887991333419442,7882.3179187437445,7647.025958575298,-0.053027888532321835,0.2093194955495321,0.09629835908573317,15.0,1.0
5,40.0,314.15,11.0,-344.8170887250008,167736.53359346205,95642.09523788717,1.75379400855091,8418.278780123494,8275.257197966424,-0.041668443708279754,0.18293666677643647,1.980139973562831,15.0,1.0
5,40.0,316.15,11.0,-137.36915010834053,201080.50215871484,95644.35459000613,2.1023771138471954,9969.854040435292,9982.75222529969,-0.013760649068320096,0.21665377377512607,0.7962525408714568,15.0,1.0
5,40.0,318.15,11.0,-228.21435224275976,187141.4344882966,96002.61494313783,1.9493368446176191,9322.995473111061,9255.75564292425,-0.024656479821528438,0.20259696319984838,0.44296414230386394,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,322.15,11.0,-360.3365945825879,165885.3117071371,96003.15993572747,1.7279151209001304,8335.70450439041,8154.663491907689,-0.04418779449822415,0.18114225450302077,0.21681636234215254,15.0,1.0
5,40.0,324.15,11.0,-402.0361311103356,158980.42322779447,95902.05604619395,1.6577373810548655,8015.108568212846,7797.661553721197,-0.05155855102719559,0.17417542037003017,0.16962773978322973,15.0,1.0
5,40.0,326.15,11.0,-407.477422114317,152048.31452718604,95947.2561323417,1.5847072720606328,7985.895536388078,7759.7792654034965,-0.05251147077482349,0.17354059527002574,0.14283177349087092,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,314.15,13.0,-344.8170887250008,167736.53359346205,95642.09523788717,1.75379400855091,8418.278780123494,8275.257197966424,-0.041668443708279754,0.15481582357272017,1.980139973562831,15.0,1.0
5,40.0,316.15,13.0,-137.36915010834053,201080.50215871484,95644.35459000613,2.1023771138471954,9969.854040435292,9982.75222529969,-0.013760649068320096,0.18334997028301775,0.7962525408714568,15.0,1.0
5,40.0,318.15,13.0,-228.21435224275976,187141.4344882966,96002.61494313783,1.9493368446176191,9322.995473111061,9255.75564292425,-0.024656479821528438,0.17145395870499522,0.44296414230386394,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,322.15,13.0,-360.3365945825879,165885.3117071371,96003.15993572747,1.7279151209001304,8335.70450439041,8154.663491907689,-0.04418779449822415,0.15329724657646743,0.21681636234215254,15.0,1.0
5,40.0,324.15,13.0,-402.0361311103356,158980.42322779447,95902.05604619395,1.6577373810548655,8015.108568212846,7797.661553721197,-0.05155855102719559,0.14740134728520296,0.16962773978322973,15.0,1.0
5,40.0,326.15,13.0,-407.477422114317,152048.31452718604,95947.2561323417,1.5847072720606328,7985.895536388078,7759.7792654034965,-0.05251147077482349,0.146864106870727,0.14283177349087092,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,314.15,15.0,-344.8170887250008,167736.53359346205,95642.09523788717,1.75379400855091,8418.278780123494,8275.257197966424,-0.041668443708279754,0.13419194064204182,1.980139973562831,15.0,1.0
5,40.0,316.15,15.0,-137.36915010834053,201080.50215871484,95644.35459000613,2.1023771138471954,9969.854040435292,9982.75222529969,-0.013760649068320096,0.15892489385868108,0.7962525408714568,15.0,1.0
5,40.0,318.15,15.0,-228.21435224275976,187141.4344882966,96002.61494313783,1.9493368446176191,9322.995473111061,9255.75564292425,-0.024656479821528438,0.1486136166086188,0.44296414230386394,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,322.15,15.0,-360.3365945825879,165885.3117071371,96003.15993572747,1.7279151209001304,8335.70450439041,8154.663491907689,-0.04418779449822415,0.13287566179251067,0.21681636234215254,15.0,1.0
5,40.0,324.15,15.0,-402.0361311103356,158980.42322779447,95902.05604619395,1.6577373810548655,8015.108568212846,7797.661553721197,-0.05155855102719559,0.1277651882668301,0.16962773978322973,15.0,1.0
5,40.0,326.15,15.0,-407.477422114317,152048.31452718604,95947.2561323417,1.5847072720606328,7985.895536388078,7759.7792654034965,-0.05251147077482349,0.12729951665687353,0.14283177349087092,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,314.15,17.0,-344.8170887250008,167736.53359346205,95642.09523788717,1.75379400855091,8418.278780123494,8275.257197966424,-0.041668443708279754,0.1184191303334099,1.980139973562831,15.0,1.0
5,40.0,316.15,17.0,-137.36915010834053,201080.50215871484,95644.35459000613,2.1023771138471954,9969.854040435292,9982.75222529969,-0.013760649068320096,0.14024499257579356,0.7962525408714568,15.0,1.0
5,40.0,318.15,17.0,-228.21435224275976,187141.4344882966,96002.61494313783,1.9493368446176191,9322.995473111061,9255.75564292425,-0.024656479821528438,0.13114569437102122,0.44296414230386394,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,322.15,17.0,-360.3365945825879,165885.3117071371,96003.15993572747,1.7279151209001304,8335.70450439041,8154.663491907689,-0.04418779449822415,0.11725756581700177,0.21681636234215254,15.0,1.0
5,40.0,324.15,17.0,-402.0361311103356,158980.42322779447,95902.05604619395,1.6577373810548655,8015.108568212846,7797.661553721197,-0.05155855102719559,0.11274777314534405,0.16962773978322973,15.0,1.0
5,40.0,326.15,17.0,-407.477422114317,152048.31452718604,95947.2561323417,1.5847072720606328,7985.895536388078,7759.7792654034965,-0.05251147077482349,0.11233683619333205,0.14283177349087092,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,314.15,19.0,-331.05447063453727,170214.14708080405,95787.26748701384,1.7770018035422137,8534.447232331506,8391.659194075437,-0.03945041891933168,0.10742783417193769,2.007993155643335,15.0,1.0
5,40.0,316.15,19.0,-132.77421608844912,201351.61234111735,95384.12273008683,2.110955225859674,9980.104911458833,9995.926879482564,-0.013282831866345358,0.12562513145375026,0.7973033885366558,15.0,1.0
5,40.0,318.15,19.0,-216.67055917759689,188877.46441790133,95936.64548547904,1.9687728652810756,9403.246351141544,9337.658143700994,-0.023203950695470547,0.11836389190637082,0.4468838515538425,15.0,1.0
5,40.0,320.15,19.0,-277.10000091022204,180236.26329732558,96533.36271262745,1.867087794650595,9006.53126184226,8895.820030289167,-0.031149461203883486,0.11337021842447313,0.304100355129688,15.0,1.0
5,40.0,322.15,19.0,-268.3376187774009,167117.21480697472,88444.73286925827,1.8895100859653513,8325.09587140641,8254.96389471802,-0.0325062134976869,0.10479261215077036,0.21948315153589046,15.0,1.0
5,40.0,324.15,19.0,-60.63426133625231,150294.72560430568,60489.5652466743,2.4846388793076812,7297.04237294465,7428.083903876888,-0.008162840124167943,0.09185193096239314,0.16158807032776704,15.0,1.0
5,40.0,326.15,19.0,-407.35974959902467,152091.74135147082,95845.08879278057,1.5868496056203452,7977.11384748356,7751.0478615995835,-0.05255544242181442,0.10041236886809127,0.14267105733545937,15.0,1.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,40.0,332.15,19.0,-405.5085650230973,121480.77738360873,94264.38443232313,1.2887240299206062,7882.541874164359,7647.262246000958,-0.05302663253573565,0.09922193883900167,0.09630133463354572,15.0,1.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,323.15,1.0,-148.97053135458486,227350.89398363503,111386.92129477029,2.0410914615548257,11100.89174147952,11112.174256144535,-0.013406065088676127,2.65089932854262,0.5317496787605437,15.0,1.0
6,45.0,325.15,1.0,-257.62200706498925,210864.94947615566,111890.25637254874,1.8845693656654223,10340.566618926889,10257.951673974865,-0.025114371294865247,2.469333252250066,0.35063487196650106,15.0,1.0
6,45.0,327.15,1.0,-296.10210964669244,202132.0099141095,110455.12216085673,1.8299921810755226,9927.875663479219,9815.19622681225,-0.03016772184725436,2.3707824148786862,0.26095226395390175,15.0,1.0
6,45.0,329.15,1.0,-428.214222345014,186548.77608107292,113959.02145235051,1.6369812034501738,9261.306571788473,9031.208781194377,-0.04741493998418921,2.2116053326459433,0.196457036038263,15.0,1.0
6,45.0,331.15,1.0,-426.7364505800988,177682.85756848945,112680.41788077014,1.576874322178144,9174.172622308495,8943.634318619941,-0.0477139868846904,2.190797695426435,0.16462374434434546,15.0,1.0
6,45.0,333.15,1.0,-425.21103065243824,168660.85286798197,111360.9142631043,1.5145426380884346,9084.395391166,8852.912427241637,-0.048030637843429355,2.169358841026587,0.14122825880860404,15.0,1.0
6,45.0,335.15,1.0,-423.635090244779,159472.02646289603,109998.08597741534,1.4497709214289294,8991.868473057382,8758.902273327785,-0.04836623095280027,2.147263359798737,0.12329053539337263,15.0,1.0
6,45.0,337.15,1.0,-428.0241202675432,144584.57560402437,113852.84782074581,1.2699249809865427,9272.595282549852,9029.979258858026,-0.04740034367716512,2.2143010832643943,0.11372649922382029,15.0,1.0
6,45.0,319.15,3.0,-96.37770581755197,207161.98134030474,95370.86600101956,2.1721725934426357,10251.664343361743,10298.970069343753,-0.009357994553691632,0.816227939651254,2.4639795661828856,15.0,1.0
6,45.0,321.15,3.0,70.99075146305023,233754.0160586267,95264.46254232094,2.4537378348697683,11499.438828287448,11694.989119732967,0.006070185336322157,0.9155745786816082,0.9326964896945831,15.0,1.0
6,45.0,323.15,3.0,25.351173037631384,225107.47045058134,94508.10654785729,2.381885307760248,11085.230354689076,11240.002952835388,0.002255441848548299,0.882595686897055,0.5378666516260613,15.0,1.0
6,45.0,325.15,3.0,-39.00857585197372,216218.78141660342,95297.77958223782,2.2688753333441105,10675.252711608344,10772.410226647131,-0.003621155807405134,0.8499536498865915,0.36821997223617436,15.0,1.0
6,45.0,327.15,3.0,-153.36790524787006,198146.472525183,95438.73598676796,2.0761640488685313,9830.924253683403,9828.54640172118,-0.015604332418984377,0.7827290066951423,0.2613071991264813,15.0,1.0
6,45.0,329.15,3.0,-211.11257838506148,189092.1114909356,95558.37791847235,1.9788124872971737,9409.787940455015,9357.310005469006,-0.022561246582797182,0.7491985267900607,0.20355075754571442,15.0,1.0
6,45.0,331.15,3.0,-239.01155338331955,178998.33448641794,92430.71823072697,1.9365676034194559,8911.834243667077,8842.179173756806,-0.027030842588294888,0.7095519185557473,0.16275627914671376,15.0,1.0
6,45.0,333.15,3.0,-326.2746305232574,171020.91071872812,95807.906325422,1.7850396410692555,8572.051070687452,8420.028295342418,-0.03874982590067279,0.6824986996909577,0.13432256842519094,15.0,1.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,337.15,3.0,-406.89162856477367,143123.35724120325,95445.7113196878,1.4995263303326745,7954.092436170455,7728.487486012217,-0.05264828717148167,0.6332974104029289,0.09733508803102471,15.0,1.0
6,45.0,319.15,5.0,-96.37770581755197,207161.98134030474,95370.86600101956,2.1721725934426357,10251.664343361743,10298.970069343753,-0.009357994553691632,0.48984329989948616,2.4639795661828856,15.0,1.0
6,45.0,321.15,5.0,70.99075146305023,233754.0160586267,95264.46254232094,2.4537378348697683,11499.438828287448,11694.989119732967,0.006070185336322157,0.5494642502890849,0.9326964896945831,15.0,1.0
6,45.0,323.15,5.0,25.351173037631384,225107.47045058134,94508.10654785729,2.381885307760248,11085.230354689076,11240.002952835388,0.002255441848548299,0.5296726107310518,0.5378666516260613,15.0,1.0
6,45.0,325.15,5.0,-39.00857585197372,216218.78141660342,95297.77958223782,2.2688753333441105,10675.252711608344,10772.410226647131,-0.003621155807405134,0.5100831280045988,0.36821997223617436,15.0,1.0
6,45.0,327.15,5.0,-153.36790524787006,198146.472525183,95438.73598676796,2.0761640488685313,9830.924253683403,9828.54640172118,-0.015604332418984377,0.46973956776144576,0.2613071991264813,15.0,1.0
6,45.0,329.15,5.0,-211.11257838506148,189092.1114909356,95558.37791847235,1.9788124872971737,9409.787940455015,9357.310005469006,-0.022561246582797182,0.44961690333643695,0.20355075754571442,15.0,1.0
6,45.0,331.15,5.0,-239.01155338331955,178998.33448641794,92430.71823072697,1.9365676034194559,8911.834243667077,8842.179173756806,-0.027030842588294888,0.42582376362154795,0.16275627914671376,15.0,1.0
6,45.0,333.15,5.0,-326.2746305232574,171020.91071872812,95807.906325422,1.7850396410692555,8572.051070687452,8420.028295342418,-0.03874982590067279,0.4095883012489984,0.13432256842519094,15.0,1.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,337.15,5.0,-406.89162856477367,143123.35724120325,95445.7113196878,1.4995263303326745,7954.092436170455,7728.487486012217,-0.05264828717148167,0.3800611058010519,0.09733508803102471,15.0,1.0
6,45.0,319.15,7.0,-96.37770581755197,207161.98134030474,95370.86600101956,2.1721725934426357,10251.664343361743,10298.970069343753,-0.009357994553691632,0.3499577481585845,2.4639795661828856,15.0,1.0
6,45.0,321.15,7.0,70.99075146305023,233754.0160586267,95264.46254232094,2.4537378348697683,11499.438828287448,11694.989119732967,0.006070185336322157,0.39255262195945106,0.9326964896945831,15.0,1.0
6,45.0,323.15,7.0,25.351173037631384,225107.47045058134,94508.10654785729,2.381885307760248,11085.230354689076,11240.002952835388,0.002255441848548299,0.3784129213378097,0.5378666516260613,15.0,1.0
6,45.0,325.15,7.0,-39.00857585197372,216218.78141660342,95297.77958223782,2.2688753333441105,10675.252711608344,10772.410226647131,-0.003621155807405134,0.3644176472084142,0.36821997223617436,15.0,1.0
6,45.0,327.15,7.0,-153.36790524787006,198146.472525183,95438.73598676796,2.0761640488685313,9830.924253683403,9828.54640172118,-0.015604332418984377,0.3355950798725109,0.2613071991264813,15.0,1.0
6,45.0,329.15,7.0,-211.11257838506148,189092.1114909356,95558.37791847235,1.9788124872971737,9409.787940455015,9357.310005469006,-0.022561246582797182,0.3212188858313309,0.20355075754571442,15.0,1.0
6,45.0,331.15,7.0,-239.01155338331955,178998.33448641794,92430.71823072697,1.9365676034194559,8911.834243667077,8842.179173756806,-0.027030842588294888,0.3042204016263745,0.16275627914671376,15.0,1.0
6,45.0,333.15,7.0,-326.2746305232574,171020.91071872812,95807.906325422,1.7850396410692555,8572.051070687452,8420.028295342418,-0.03874982590067279,0.2926213334072588,0.13432256842519094,15.0,1.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,337.15,7.0,-406.89162856477367,143123.35724120325,95445.7113196878,1.4995263303326745,7954.092436170455,7728.487486012217,-0.05264828717148167,0.27152627947772234,0.09733508803102471,15.0,1.0
6,45.0,319.15,9.0,-96.37770581755197,207161.98134030474,95370.86600101956,2.1721725934426357,10251.664343361743,10298.970069343753,-0.009357994553691632,0.27223885550122634,2.4639795661828856,15.0,1.0
6,45.0,321.15,9.0,70.99075146305023,233754.0160586267,95264.46254232094,2.4537378348697683,11499.438828287448,11694.989119732967,0.006070185336322157,0.3053742261417768,0.9326964896945831,15.0,1.0
6,45.0,323.15,9.0,25.351173037631384,225107.47045058134,94508.10654785729,2.381885307760248,11085.230354689076,11240.002952835388,0.002255441848548299,0.2943746813835299,0.5378666516260613,15.0,1.0
6,45.0,325.15,9.0,-39.00857585197372,216218.78141660342,95297.77958223782,2.2688753333441105,10675.252711608344,10772.410226647131,-0.003621155807405134,0.2834874887682488,0.36821997223617436,15.0,1.0
6,45.0,327.15,9.0,-153.36790524787006,198146.472525183,95438.73598676796,2.0761640488685313,9830.924253683403,9828.54640172118,-0.015604332418984377,0.26106585991327735,0.2613071991264813,15.0,1.0
6,45.0,329.15,9.0,-211.11257838506148,189092.1114909356,95558.37791847235,1.9788124872971737,9409.787940455015,9357.310005469006,-0.022561246582797182,0.24988234238058118,0.20355075754571442,15.0,1.0
6,45.0,331.15,9.0,-239.01155338331955,178998.33448641794,92430.71823072697,1.9365676034194559,8911.834243667077,8842.179173756806,-0.027030842588294888,0.2366588949513905,0.16275627914671376,15.0,1.0
6,45.0,333.15,9.0,-326.2746305232574,171020.91071872812,95807.906325422,1.7850396410692555,8572.051070687452,8420.028295342418,-0.03874982590067279,0.2276357569483943,0.13432256842519094,15.0,1.0
6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45.0,337.15,9.0,-406.89162856477367,143123.35724120325,95445.7113196878,1.4995263303326745,7954.092436170455,7728.487486012217,-0.05264828717148167,0.2112255092292575,0.09733508803102471,15.0,1.0
6,45.0,319.15,11.0,-96.16449645603552,207166.35644693134,95354.20811600357,2.1725979433954525,10251.713975889785,10299.198994318831,-0.009337085001375454,0.2227788402449621,2.464034335393494,15.0,1.0
6,45.0,321.15,11.0,71.83392261273764,233851.414884534,95243.51431757254,2.4553001488878086,11503.830387530998,11699.659610251903,0.006139830132305105,0.24998844077548238,0.9330689697428812,15.0,1.0
6,45.0,323.15,11.0,16.933669205606805,225227.1572778619,95329.65218666776,2.3626138574054383,11098.617310889511,11244.551254320431,0.0015059444190003114,0.24118280110599988,0.538084301007526,15.0,1.0
6,45.0,325.15,11.0,-38.971786442718496,216219.39590230957,95294.82709577793,2.268952077377653,10675.253836351098,10772.443317169314,-0.003617729543362234,0.23198273718678006,0.36822110332855795,15.0,1.0
6,45.0,327.15,11.0,-153.36638509634312,198146.92732073241,95438.8538111201,2.076166251041515,9830.946573449302,9828.56774696016,-0.015604143863563156,0.21363519127572328,0.2613077666228724,15.0,1.0
6,45.0,329.15,11.0,-218.33965454568244,187652.62758988127,95402.93286308847,1.9669482054517042,9341.326751071341,9289.586949944114,-0.023503698896644266,0.2029953181338432,0.20207756928462814,15.0,1.0
6,45.0,331.15,11.0,-269.0331191116746,180044.8015840069,95703.84768288022,1.8812702513340416,8990.125902239575,8887.506784126846,-0.030270932630079083,0.19536341209551691,0.16359061568994232,15.0,1.0
6,45.0,333.15,11.0,-322.54867030823186,170758.84035442336,95328.20562014988,1.7912729946353823,8555.599270723596,8408.284583886514,-0.038360817487833175,0.18592076287097317,0.13413522398521158,15.0,1.0
